country_code,year,inflation_gdp_deflation
HUN,2008,4.8052931064468
IBD,2008,10.3850410809793
IBT,2008,9.50153754220077
IDA,2008,9.12934198474252
IDB,2008,7.25575764674799
IDN,2008,18.1497512494676
IDX,2008,9.71564419054039
IMN,2008,37.7329037032917
IND,2008,9.19396962626338
INX,2008,
IRL,2008,-0.501891550639911
IRN,2008,19.4219808659431
IRQ,2008,30.17540867057
ISL,2008,12.1352814872696
ISR,2008,2.11285547282291
ITA,2008,2.40070344440197
JAM,2008,13.54680952549
JOR,2008,23.6098425616172
JPN,2008,-0.911530288285164
KAZ,2008,20.9365382117877
KEN,2008,15.1511749642626
KGZ,2008,22.2159883986503
KHM,2008,12.2537866069761
KIR,2008,8.31686849751505
KNA,2008,1.481620896156
KOR,2008,2.8263023010858
KWT,2008,18.6629427337913
LAC,2008,9.09302227227872
LAO,2008,8.86345063816476
LBN,2008,7.53328390648453
LBR,2008,17.3263455514491
LBY,2008,23.7093714962272
LCA,2008,2.53277352430888
LCN,2008,7.60243910814724
LDC,2008,9.74189301032553
LIC,2008,10.6402448170694
LIE,2008,-2.11669284164925
LKA,2008,16.3270160244553
LMC,2008,10.381181762675
LMY,2008,9.71564419054039
LSO,2008,16.7233171547459
LTE,2008,8.02353640478846
LTU,2008,9.70910857173813
LUX,2008,6.60996540521124
LVA,2008,11.6549529516198
MAC,2008,10.0732032983895
MAF,2008,
MAR,2008,4.53049709499408
MCO,2008,2.4518018779534
MDA,2008,9.24424882653561
MDG,2008,7.48630027577948
MDV,2008,11.0500436916751
MEA,2008,17.3490759737317
MEX,2008,6.17251207077045
MHL,2008,9.13886078346906
MIC,2008,9.32587032445851
MKD,2008,5.49119403600274
MLI,2008,7.27636764178463
MLT,2008,3.23008819043218
MMR,2008,17.7643303665182
MNA,2008,16.479240691772
MNE,2008,7.62912580438491
MNG,2008,21.4487537542602
MNP,2008,12.5675790206172
MOZ,2008,5.28211181712183
MRT,2008,10.716317113644
MUS,2008,5.68669279403562
MWI,2008,11.9646671434728
MYS,2008,10.3889003992836
NAC,2008,3.98373860184653
NAM,2008,10.961412407556
NCL,2008,
NER,2008,10.1291157206231
NGA,2008,7.92138720146629
NIC,2008,16.1991511147104
NLD,2008,2.30632549844012
NOR,2008,10.4059204327337
NPL,2008,5.61985452027758
NRU,2008,18.4952978056426
NZL,2008,2.60453050346587
OED,2008,3.13289826890516
OMN,2008,33.7510969910416
OSS,2008,10.4255760885952
PAK,2008,13.2040098195571
PAN,2008,7.52749530111186
PER,2008,1.10327629202855
PHL,2008,7.17921618315836
PLW,2008,5.80919295890672
PNG,2008,11.6654413222722
POL,2008,3.89435109737038
PRE,2008,9.99371438101096
PRI,2008,6.56185783978664
PRK,2008,
PRT,2008,1.73772428812507
PRY,2008,12.2247550551932
PSE,2008,17.0083554064538
PSS,2008,7.16254136561389
PST,2008,3.13289826890516
PYF,2008,
QAT,2008,22.8995646881724
ROU,2008,16.0155798889218
RUS,2008,18.0135183347409
RWA,2008,14.4602697465852
SAS,2008,8.52746785916293
SAU,2008,17.6897965410095
SDN,2008,8.89101661311409
SEN,2008,8.21654273074127
SGP,2008,-1.38155543169427
SLB,2008,7.88581685860311
SLE,2008,9.99371438101096
SLV,2008,3.53037613613985
SMR,2008,2.83196979232221
SOM,2008,
SRB,2008,9.08520485427238
SSA,2008,10.4255760885952
SSD,2008,
SSF,2008,10.5329104528323
SST,2008,7.25575764674799
STP,2008,26.497424200406
SUR,2008,15.5211432201182
SVK,2008,2.85807406127549
SVN,2008,4.46561784391565
SWE,2008,3.23523527997193
SWZ,2008,10.4255760885952
SXM,2008,
SYC,2008,34.9651278877523
SYR,2008,15.9501259770903
TCA,2008,
TCD,2008,8.64881979028074
TEA,2008,8.31686849751505
TEC,2008,10.8208684279741
TGO,2008,11.7761761932801
THA,2008,5.13378035159961
TJK,2008,28.1634875601911
TKM,2008,59.7403855468372
TLA,2008,8.40104456348225
TLS,2008,7.25575764674799
TMN,2008,15.9501259770903
TON,2008,4.54430217175121
TSA,2008,8.52746785916293
TSS,2008,10.5329104528323
TTO,2008,23.792521003189
TUN,2008,6.34032425229705
TUR,2008,12.046153593928
TUV,2008,4.77941176470587
TZA,2008,16.3807546287505
UGA,2008,6.36427654706581
UKR,2008,29.0201144092657
UMC,2008,9.13886078346906
URY,2008,8.02353640478846
USA,2008,1.91793297784062
UZB,2008,26.7915849835461
VCT,2008,2.25812488673643
VEN,2008,30.1324528534352
VGB,2008,
VIR,2008,-12.3556809610952
VNM,2008,22.6733161756444
VUT,2008,7.16254136561389
WLD,2008,7.9036020300347
WSM,2008,9.11982318601599
XKX,2008,
YEM,2008,20.377746235765
ZAF,2008,7.85033172851331
ZMB,2008,10.6402448170694
ZWE,2008,1.34922247421831
ABW,2009,1.70383781144128
AFG,2009,-2.16340442783005
AGO,2009,-16.7621402901592
ALB,2009,2.41833605890835
AND,2009,0.132136132405464
ARB,2009,-5.74274652984533
ARE,2009,-15.1829798840046
ARG,2009,15.3776493708921
ARM,2009,2.49725307891563
ASM,2009,25.776397515528
ATG,2009,1.83693630723725
AUS,2009,4.9883384540998
AUT,2009,1.88926417785875
AZE,2009,-18.8449572890202
BDI,2009,10.4587948547095
BEL,2009,0.533179397971551
BEN,2009,2.53969206095486
BFA,2009,2.40550487042772
BGD,2009,6.76435468601714
BGR,2009,3.93802758235266
BHR,2009,-12.9939412103815
BHS,2009,-1.0359904468729
BIH,2009,0.18546652937485
BLR,2009,9.25866183752913
BLZ,2009,-2.65645308854752
BMU,2009,1.04358316995928
BOL,2009,-2.41989432827502
BRA,2009,7.31348274594541
BRB,2009,-1.74203376896331
BRN,2009,-22.091416476352
BTN,2009,4.75628604966502
BWA,2009,6.4625257748079
CAF,2009,0.711628390754186
CAN,2009,-2.31152537444508
CEB,2009,2.96535751557596
CHE,2009,0.417726606063013
CHI,2009,
CHL,2009,3.57779504174319
CHN,2009,-0.209533360982732
CIV,2009,1.20777929653279
CMR,2009,3.60351518874526
COD,2009,32.6579291460805
COG,2009,-21.1652331128962
COL,2009,4.06422546745482
COM,2009,0.986041098749581
CPV,2009,2.17462112276409
CRI,2009,9.70133091777494
CSS,2009,0.318436532246153
CUB,2009,0.634175020657153
CUW,2009,1.79999916564061
CYM,2009,0.610378542408881
CYP,2009,0.263119072444255
CZE,2009,2.58782068092624
DEU,2009,1.84189163776318
DJI,2009,
DMA,2009,8.00391387466848
DNK,2009,0.529022254242335
DOM,2009,3.49814656597557
DZA,2009,-11.1616154479497
EAP,2009,1.76466630919134
EAR,2009,4.75628604966502
EAS,2009,1.82670368859839
ECA,2009,3.21764033063415
ECS,2009,1.84189163776318
ECU,2009,0.655537559193846
EGY,2009,11.1855422663012
EMU,2009,0.533179397971551
ERI,2009,29.5045071421789
ESP,2009,0.143905293766267
EST,2009,-0.388681742671551
ETH,2009,24.1464152909465
EUU,2009,1.67883895982297
FCS,2009,1.41633931037644
FIN,2009,1.77390522146771
FJI,2009,1.39069502079087
FRA,2009,0.0666274760495753
FRO,2009,
FSM,2009,5.36161961358638
GAB,2009,-18.0745351045978
GBR,2009,1.7162190592525
GEO,2009,-2.13601066041133
GHA,2009,15.6665686221496
GIB,2009,
GIN,2009,1.77102866413937
GMB,2009,4.51330535299645
GNB,2009,-2.4581579489352
GNQ,2009,-20.8302309584088
GRC,2009,2.56977063953397
GRD,2009,-0.0098997984490267
GRL,2009,5.53863543152578
GTM,2009,3.60017527305328
GUM,2009,3.19692668414319
GUY,2009,0.895045201893225
HIC,2009,1.07085951684321
HKG,2009,-0.375392388164997
HND,2009,7.65373242322937
HPC,2009,3.89678759334858
HRV,2009,2.96535751557596
HTI,2009,11.0451759553824
HUN,2009,4.20002707582458
IBD,2009,3.53797080385938
IBT,2009,3.32987152335037
IDA,2009,2.54723180822013
IDB,2009,1.76466630919134
IDN,2009,8.27475243172853
IDX,2009,4.03530386157429
IMN,2009,6.96588300576593
IND,2009,7.04036543496747
INX,2009,
IRL,2009,-4.61988671106278
IRN,2009,4.59851691743872
IRQ,2009,-19.521200513663
ISL,2009,10.8047085143171
ISR,2009,3.97825766359614
ITA,2009,1.67883895982297
JAM,2009,11.6565049802064
JOR,2009,3.16159648072517
JPN,2009,-0.569564924624345
KAZ,2009,4.69108507403161
KEN,2009,27.6968163767013
KGZ,2009,4.03530386157429
KHM,2009,2.50438466221587
KIR,2009,0.16982225323008
KNA,2009,3.04258997710257
KOR,2009,3.60864412572843
KWT,2009,-17.1665374455073
LAC,2009,3.6240700959328
LAO,2009,-2.93207353275139
LBN,2009,10.2845410020341
LBR,2009,-2.72284314110513
LBY,2009,-24.8472677473776
LCA,2009,0.318436532246153
LCN,2009,3.53797080385938
LDC,2009,2.52203836158537
LIC,2009,3.29778243418981
LIE,2009,-9.90066262743474
LKA,2009,5.87988263605756
LMC,2009,4.03530386157429
LMY,2009,2.73825856642382
LSO,2009,2.348138885593
LTE,2009,1.82670368859839
LTU,2009,-3.29603877370516
LUX,2009,0.870687903518032
LVA,2009,-9.66616773558192
MAC,2009,0.922362517731699
MAF,2009,
MAR,2009,0.146912227305961
MCO,2009,0.0568472695903495
MDA,2009,2.16939173262072
MDG,2009,6.92915908431497
MDV,2009,11.2868331788667
MEA,2009,-5.74274652984533
MEX,2009,3.94766289502098
MHL,2009,-4.44476855089698
MIC,2009,2.73825856642382
MKD,2009,0.295077614209276
MLI,2009,4.6359321620512
MLT,2009,2.02085477686364
MMR,2009,8.76184775732649
MNA,2009,0.999822846895349
MNE,2009,2.40791238505463
MNG,2009,1.82670368859839
MNP,2009,2.71484406675209
MOZ,2009,1.06801231156155
MRT,2009,-0.358928161732948
MUS,2009,-0.65420083282801
MWI,2009,7.89982253244756
MYS,2009,-5.99220155562196
NAC,2009,0.640954732672782
NAM,2009,6.9454042890454
NCL,2009,
NER,2009,4.19005999795191
NGA,2009,0.686098873558521
NIC,2009,6.03648491800215
NLD,2009,0.220701610642962
NOR,2009,-5.21392021071466
NPL,2009,15.9083302140565
NRU,2009,30.952380952381
NZL,2009,2.72641870455506
OED,2009,1.7450621403601
OMN,2009,-25.1281366687739
OSS,2009,2.02085477686364
PAK,2009,20.6665158147258
PAN,2009,6.47095991225268
PER,2009,2.06369833440615
PHL,2009,2.73825856642382
PLW,2009,1.24543529670346
PNG,2009,-4.87930996849984
POL,2009,3.7855576881331
PRE,2009,1.76784748666535
PRI,2009,4.98255558535365
PRK,2009,
PRT,2009,1.09813586372714
PRY,2009,3.64796491881232
PSE,2009,1.85273346648474
PSS,2009,1.67772404400257
PST,2009,1.69752900953773
PYF,2009,
QAT,2009,-24.2181008766069
ROU,2009,4.08677823184487
RUS,2009,1.97061260332814
RWA,2009,7.14745096308107
SAS,2009,6.90236006049231
SAU,2009,-15.7132304268204
SDN,2009,1.86213189302369
SEN,2009,-1.68903868254876
SGP,2009,2.95392464373782
SLB,2009,6.69301063662651
SLE,2009,7.78176191801401
SLV,2009,-0.0557896469694441
SMR,2009,0.999377268139739
SOM,2009,
SRB,2009,7.88769289465361
SSA,2009,3.07160362485006
SSD,2009,-11.8293295391053
SSF,2009,3.60351518874526
SST,2009,1.67772404400257
STP,2009,7.57021242824413
SUR,2009,6.48362424782576
SVK,2009,-1.16122139672534
SVN,2009,3.39968089051037
SWE,2009,2.35890510051033
SWZ,2009,9.76992430013281
SXM,2009,
SYC,2009,27.4941792625742
SYR,2009,-2.78022303939403
TCA,2009,
TCD,2009,-9.55875447756326
TEA,2009,1.76466630919134
TEC,2009,3.7855576881331
TGO,2009,1.5846588091414
THA,2009,0.194772130958171
TJK,2009,12.1262014941935
TKM,2009,9.76101613509299
TLA,2009,3.6240700959328
TLS,2009,1.76466630919134
TMN,2009,0.146912227305961
TON,2009,4.97438964306124
TSA,2009,6.90236006049231
TSS,2009,3.60351518874526
TTO,2009,-27.6317920499278
TUN,2009,3.02304497058495
TUR,2009,5.44644910319889
TUV,2009,1.05263157894737
TZA,2009,9.04166245473719
UGA,2009,85.3532752353516
UKR,2009,12.6299289738027
UMC,2009,2.28865205883768
URY,2009,7.74754209002755
USA,2009,0.640954732672782
UZB,2009,17.2615651332179
VCT,2009,-1.14390947568256
VEN,2009,7.83166636002666
VGB,2009,
VIR,2009,5.97567704391486
VNM,2009,6.21562314855765
VUT,2009,2.5547715554854
WLD,2009,2.17200642769241
WSM,2009,1.67772404400257
XKX,2009,-2.83315745860888
YEM,2009,-8.70527002029664
ZAF,2009,8.6630418315964
ZMB,2009,5.55968566025587
ZWE,2009,95.4086597515884
ABW,2010,-1.21664207022754
AFG,2010,3.81463031709113
AGO,2010,31.6881762457922
ALB,2010,4.49314320031891
AND,2010,0.374313758110119
ARB,2010,11.7967632618993
ARE,2010,12.4901759424146
ARG,2010,20.915124272047
ARM,2010,7.76871548067652
ASM,2010,-15.3648895532304
ATG,2010,1.47335735006745
AUS,2010,1.16538343870303
AUT,2010,0.873054962177932
AZE,2010,13.5458167908374
BDI,2010,8.56155743484548
BEL,2010,1.89207786027008
BEN,2010,0.880885670477909
BFA,2010,3.77961872815705
BGD,2010,7.14466302500227
BGR,2010,0.764233396895648
BHR,2010,7.44112596625766
BHS,2010,-0.392294308970037
BIH,2010,1.40629396620604
BLR,2010,11.2904747319794
BLZ,2010,1.71411913793571
BMU,2010,2.23622200255707
BOL,2010,8.77750811554523
BRA,2010,8.42333833598188
BRB,2010,3.89655255007884
BRN,2010,16.6882828463997
BTN,2010,5.85431123190199
BWA,2010,8.92000188014418
CAF,2010,4.21130931097511
CAN,2010,2.84994645578823
CEB,2010,0.929440948424528
CHE,2010,0.334528999230514
CHI,2010,
CHL,2010,8.85744148942345
CHN,2010,6.88138025315708
CIV,2010,1.51621792401859
CMR,2010,0.688187081487769
COD,2010,20.7863251497773
COG,2010,29.4176837966296
COL,2010,3.80486029146383
COM,2010,1.6751524827425
CPV,2010,0.505086041911255
CRI,2010,6.62884490879507
CSS,2010,3.89655255007884
CUB,2010,1.20204852948169
CUW,2010,2.78000059456794
CYM,2010,-0.206404074749727
CYP,2010,1.88028235720469
CZE,2010,-1.42531399212487
DEU,2010,0.645275771121817
DJI,2010,
DMA,2010,0.296969744927253
DNK,2010,3.224072873962
DOM,2010,5.44341331542486
DZA,2010,16.1199808975677
EAP,2010,4.37088436444888
EAR,2010,6.13894598308985
EAS,2010,3.12059286963975
ECA,2010,8.90130951371992
ECS,2010,1.88618010873738
ECU,2010,7.46507996966288
EGY,2010,10.1068646283367
EMU,2010,0.645275771121817
ERI,2010,-16.2281996990874
ESP,2010,0.153388675098938
EST,2010,1.82235230425346
ETH,2010,1.44457231740674
EUU,2010,0.929440948424528
FCS,2010,6.39181186303651
FIN,2010,0.322930666499261
FJI,2010,4.22978499907929
FRA,2010,1.06969747621216
FRO,2010,
FSM,2010,3.60298457333592
GAB,2010,16.5643202141089
GBR,2010,1.37620731822221
GEO,2010,14.1892332081613
GHA,2010,16.5956447322347
GIB,2010,
GIN,2010,16.1026262455767
GMB,2010,5.64433086097335
GNB,2010,2.96535301880681
GNQ,2010,24.9065341802403
GRC,2010,-0.176615533570711
GRD,2010,0.47970720101172
GRL,2010,2.02760491933817
GTM,2010,5.13757298846622
GUM,2010,0.237584677615857
GUY,2010,4.33316744383507
HIC,2010,1.45185654778398
HKG,2010,0.27066071291901
HND,2010,4.67604329499009
HPC,2010,5.8916384220316
HRV,2010,0.929440948424528
HTI,2010,7.39382346704139
HUN,2010,2.5336959140319
IBD,2010,6.94533192787724
IBT,2010,6.08868680792978
IDA,2010,5.74932104643767
IDB,2010,4.40818124805133
IDN,2010,15.2642936576449
IDX,2010,6.02587341957646
IMN,2010,5.20678784279833
IND,2010,10.5260308561853
INX,2010,
IRL,2010,-2.97507359286445
IRN,2010,15.8826259725109
IRQ,2010,16.5867407502258
ISL,2010,6.36885446534224
ISR,2010,1.52119350289178
ITA,2010,0.436360537541674
JAM,2010,9.81023516820396
JOR,2010,8.07745609713074
JPN,2010,-1.88074194993916
KAZ,2010,19.5422853972235
KEN,2010,1.63919964802533
KGZ,2010,10.0339035467633
KHM,2010,3.12059286963975
KIR,2010,0.846426235679147
KNA,2010,0.530159397844571
KOR,2010,2.73749683726491
KWT,2010,11.1033505813839
LAC,2010,5.29049315194554
LAO,2010,9.1965711123669
LBN,2010,0.578606723264201
LBR,2010,6.51200368905668
LBY,2010,19.278545342939
LCA,2010,4.40818124805133
LCN,2010,4.54515133760761
LDC,2010,6.2200681177809
LIC,2010,6.45159937018169
LIE,2010,
LKA,2010,22.7992606321892
LMC,2010,8.77750811554523
LMY,2010,6.3911950513067
LSO,2010,5.34302982013139
LTE,2010,5.58059961527559
LTU,2010,2.53348366045552
LUX,2010,4.64841846238745
LVA,2010,-0.344610811351771
MAC,2010,4.79054437665071
MAF,2010,
MAR,2010,0.975621692194963
MCO,2010,1.05563143083106
MDA,2010,33.3049321505931
MDG,2010,10.2185410308595
MDV,2010,2.88162154863596
MEA,2010,10.6051076048603
MEX,2010,4.54515133760761
MHL,2010,0.406806688855951
MIC,2010,6.13894598308985
MKD,2010,2.04128302301487
MLI,2010,4.36499973505229
MLT,2010,3.16569421843214
MMR,2010,6.02587341957646
MNA,2010,11.6515904382565
MNE,2010,1.60420269843273
MNG,2010,39.1781879622217
MNP,2010,-0.880503144654085
MOZ,2010,7.99861757521387
MRT,2010,22.3431687302328
MUS,2010,1.12641890473388
MWI,2010,12.1271794656195
MYS,2010,7.26684593389439
NAC,2010,2.23622200255707
NAM,2010,3.72589849891101
NCL,2010,
NER,2010,3.47504301438173
NGA,2010,16.3427663263401
NIC,2010,6.13894598308985
NLD,2010,0.940413731811219
NOR,2010,5.96821152270515
NPL,2010,15.1469324443493
NRU,2010,-19.0
NZL,2010,3.07905954558339
OED,2010,1.28899947180547
OMN,2010,32.0530102539077
OSS,2010,3.72589849891101
PAK,2010,10.8502394557567
PAN,2010,2.59015390175779
PER,2010,5.71072859407522
PHL,2010,4.37088436444888
PLW,2010,-1.05626852198341
PNG,2010,9.9171611234198
POL,2010,1.6509067194427
PRE,2010,7.25531063213528
PRI,2010,2.49409859131009
PRK,2010,
PRT,2010,0.642290869101615
PRY,2010,4.65570138250342
PSE,2010,13.1963162481764
PSS,2010,0.846426235679147
PST,2010,1.18358753204588
PYF,2010,
QAT,2010,6.9793298939115
ROU,2010,3.5931315933914
RUS,2010,14.1911095682623
RWA,2010,3.18525495768679
SAS,2010,8.83534694059378
SAU,2010,17.1913231582554
SDN,2010,22.6694192116219
SEN,2010,1.60441579019933
SGP,2010,1.10780871344616
SLB,2010,6.04894118425511
SLE,2010,17.1771173381886
SLV,2010,2.64560258284467
SMR,2010,1.43035574550051
SOM,2010,
SRB,2010,5.7289416308888
SSA,2010,5.8863816462889
SSD,2010,12.9264024311492
SSF,2010,5.64433086097335
SST,2010,3.19717545893678
STP,2010,12.4783242894282
SUR,2010,7.19655419062693
SVK,2010,0.532681317390967
SVN,2010,-1.02931788544865
SWE,2010,0.947565418694609
SWZ,2010,3.19717545893678
SXM,2010,1.12875772756314
SYC,2010,-4.21272376649586
SYR,2010,6.8992650940543
TCA,2010,
TCD,2010,6.3911950513067
TEA,2010,4.37088436444888
TEC,2010,7.00928360259741
TGO,2010,0.634747306325849
THA,2010,4.08098922673743
TJK,2010,12.4616677349709
TKM,2010,2.30608815331743
TLA,2010,5.29049315194554
TLS,2010,10.9641151773457
TMN,2010,10.1068646283367
TON,2010,7.74060878353519
TSA,2010,8.83534694059378
TSS,2010,5.64433086097335
TTO,2010,12.7333361257462
TUN,2010,9.46502457553548
TUR,2010,7.00928360259741
TUV,2010,-0.568181818181813
TZA,2010,9.42871624976745
UGA,2010,5.63761163786522
UKR,2010,13.6732282073329
UMC,2010,5.6456641046754
URY,2010,4.90702526370031
USA,2010,1.20179162538872
UZB,2010,48.5816899502993
VCT,2010,5.58059961527559
VEN,2010,45.9432686985893
VGB,2010,
VIR,2010,2.31766890279064
VNM,2010,42.3010338970256
VUT,2010,1.46989042772488
WLD,2010,4.34908358944368
WSM,2010,-4.30577274623009
XKX,2010,6.39242867476632
YEM,2010,23.6162920182449
ZAF,2010,6.12843243160444
ZMB,2010,13.9509131934519
ZWE,2010,4.09840493659293
ABW,2011,4.01181416993168
AFG,2011,16.5933467311629
AGO,2011,31.7740748860487
ALB,2011,2.31474379699794
AND,2011,0.196764152031051
ARB,2011,14.3482865884814
ARE,2011,13.1672193765804
ARG,2011,23.7034721839593
ARM,2011,4.28154999826118
ASM,2011,-0.52356020942409
ATG,2011,1.01541519384149
AUS,2011,6.20678072165643
AUT,2011,1.83341024455663
AZE,2011,22.524361140543
BDI,2011,8.36425019828808
BEL,2011,1.8072994675872
BEN,2011,3.73308304042652
BFA,2011,6.73800480732596
BGD,2011,7.85945085495341
BGR,2011,6.112979908139
BHR,2011,9.7367534959574
BHS,2011,-0.8588156229238
BIH,2011,2.43252790824482
BLR,2011,71.0388216125352
BLZ,2011,4.01660651440369
BMU,2011,-1.15125598094265
BOL,2011,14.6023542400665
BRA,2011,8.3185922188201
BRB,2011,3.53267665160712
BRN,2011,20.1805054151625
BTN,2011,8.5102991107692
BWA,2011,13.9580772193628
CAF,2011,4.00911505710052
CAN,2011,3.23475902957836
CEB,2011,3.27057481980719
CHE,2011,-0.0328629032378132
CHI,2011,
CHL,2011,3.26051486618304
CHN,2011,8.07568446695551
CIV,2011,5.70932049851925
CMR,2011,2.58904424116926
COD,2011,13.7916601072725
COG,2011,10.953325511462
COL,2011,6.38680337285258
COM,2011,3.04568880851824
CPV,2011,2.67641090615125
CRI,2011,4.5932251410207
CSS,2011,2.27017438401222
CUB,2011,4.32376713223725
CUW,2011,-1.22227385916337
CYM,2011,-0.460453499188901
CYP,2011,1.61710657996737
CZE,2011,-0.02057195800937
DEU,2011,1.06948374534943
DJI,2011,
DMA,2011,1.6853218819098
DNK,2011,0.638643467690599
DOM,2011,8.06075517514766
DZA,2011,18.2280122524136
EAP,2011,5.41240809007968
EAR,2011,8.20084709330651
EAS,2011,3.89789764867079
ECA,2011,8.81166380762026
ECS,2011,2.75378950460966
ECU,2011,5.66265674725217
EGY,2011,11.6629763504481
EMU,2011,1.60717698349345
ERI,2011,19.5382281454081
ESP,2011,-0.0197507478863059
EST,2011,5.47373678522737
ETH,2011,20.061875081957
EUU,2011,1.61710657996737
FCS,2011,8.75548367855996
FIN,2011,2.6235333499222
FJI,2011,9.39134051859072
FRA,2011,0.947960225382971
FRO,2011,
FSM,2011,1.59563243436212
GAB,2011,12.68122777311
GBR,2011,2.06733293431685
GEO,2011,8.71422987722453
GHA,2011,13.9148221759821
GIB,2011,
GIN,2011,8.99928362870293
GMB,2011,4.57212350369147
GNB,2011,14.0315742306476
GNQ,2011,17.04510657101
GRC,2011,0.959017980521224
GRD,2011,0.22455508772407
GRL,2011,2.88404565929712
GTM,2011,6.89464340316468
GUM,2011,0.62907025079673
GUY,2011,2.27017438401222
HIC,2011,2.00057681971947
HKG,2011,3.89789764867079
HND,2011,7.8072052366428
HPC,2011,9.19546956079571
HRV,2011,1.69671911846856
HTI,2011,4.32073061328364
HUN,2011,1.93382070512209
IBD,2011,6.56629524880474
IBT,2011,8.06821982105158
IDA,2011,8.75548367855996
IDB,2011,8.83316822422471
IDN,2011,7.46594303367513
IDX,2011,8.67779913289522
IMN,2011,4.85475952954853
IND,2011,8.73358014404614
INX,2011,
IRL,2011,1.4968685760915
IRN,2011,33.4095331560987
IRQ,2011,24.6894374235643
ISL,2011,3.09666958205543
ISR,2011,1.35258083776095
ITA,2011,1.60717698349345
JAM,2011,5.79618847204975
JOR,2011,5.91051095801734
JPN,2011,-1.62208025009267
KAZ,2011,20.5429582663806
KEN,2011,10.0650129672316
KGZ,2011,22.4818422313787
KHM,2011,3.36406624988359
KIR,2011,1.66205146052489
KNA,2011,5.65954799379669
KOR,2011,1.2818638059201
KWT,2011,17.258342938766
LAC,2011,5.81953083341611
LAO,2011,10.4687175987471
LBN,2011,2.96508062086514
LBR,2011,10.9234453589782
LBY,2011,24.3427533511905
LCA,2011,0.55508547468493
LCN,2011,5.65954799379669
LDC,2011,9.41096298246961
LIC,2011,11.0178763152179
LIE,2011,
LKA,2011,3.83139408196725
LMC,2011,8.67779913289522
LMY,2011,8.07568446695551
LSO,2011,9.43027047205072
LTE,2011,4.5932251410207
LTU,2011,5.34995229795774
LUX,2011,3.44946167967612
LVA,2011,6.53308883962809
MAC,2011,7.49069377719135
MAF,2011,
MAR,2011,-0.690980555689549
MCO,2011,0.969111397602234
MDA,2011,8.19079850900867
MDG,2011,10.3861871356489
MDV,2011,12.6349868504909
MEA,2011,12.4150978635142
MEX,2011,5.84287319478247
MHL,2011,8.00601793971718
MIC,2011,7.46594303367513
MKD,2011,3.72217234010574
MLI,2011,12.1828901287918
MLT,2011,1.12390204687358
MMR,2011,8.67779913289522
MNA,2011,11.6185270830164
MNE,2011,1.20270354887286
MNG,2011,15.1192654913522
MNP,2011,-1.48648648648648
MOZ,2011,3.19688493390416
MRT,2011,17.5477655754745
MUS,2011,3.16146379054825
MWI,2011,14.0757613712955
MYS,2011,5.41240809007968
NAC,2011,2.0777138203681
NAM,2011,3.81487636243496
NCL,2011,
NER,2011,3.97160518256159
NGA,2011,9.77845809675884
NIC,2011,10.2136913203139
NLD,2011,0.193652086824386
NOR,2011,6.71670605253362
NPL,2011,26.3973066675506
NRU,2011,12.7946127946128
NZL,2011,2.45489131973025
OED,2011,1.88361547483936
OMN,2011,15.884491777402
OSS,2011,5.47373678522737
PAK,2011,19.6446511273056
PAN,2011,5.84409898477476
PER,2011,6.7457871247569
PHL,2011,3.91880577530506
PLW,2011,-0.735850156652489
PNG,2011,8.83316822422471
POL,2011,3.27057481980719
PRE,2011,10.6548162473136
PRI,2011,2.36982634915879
PRK,2011,
PRT,2011,-0.265123394841666
PRY,2011,5.09571053875749
PSE,2011,5.41982473738784
PSS,2011,1.66205146052489
PST,2011,1.82035485607192
PYF,2011,
QAT,2011,18.2701713275094
ROU,2011,3.76940125129099
RUS,2011,24.4600860623194
RWA,2011,7.19294148262482
SAS,2011,10.6842834972685
SAU,2011,15.5293538003825
SDN,2011,26.3283499650477
SEN,2011,3.85747038355476
SGP,2011,1.17079820355097
SLB,2011,9.52274798656568
SLE,2011,17.3741793665584
SLV,2011,5.90897722806478
SMR,2011,0.152699197986834
SOM,2011,
SRB,2011,8.909097738016
SSA,2011,9.41096298246961
SSD,2011,38.8333429721931
SSF,2011,9.39165549288849
SST,2011,4.01660651440369
STP,2011,7.778965257016
SUR,2011,13.8444468459506
SVK,2011,1.6764771791955
SVN,2011,1.04001500712062
SWE,2011,1.08835940037071
SWZ,2011,5.34094513529027
SXM,2011,0.295016278487353
SYC,2011,4.49623580514604
SYR,2011,11.5740778155847
TCA,2011,
TCD,2011,8.58039895814788
TEA,2011,7.46594303367513
TEC,2011,8.20084709330651
TGO,2011,1.07692782257047
THA,2011,3.7430981204437
TJK,2011,13.3243555693147
TKM,2011,12.8574543671204
TLA,2011,5.84348608977862
TLS,2011,11.5654340056656
TMN,2011,11.6629763504481
TON,2011,0.476902167488831
TSA,2011,10.6842834972685
TSS,2011,9.39165549288849
TTO,2011,15.7297032514581
TUN,2011,4.57111403504256
TUR,2011,8.20084709330651
TUV,2011,1.64133738601822
TZA,2011,12.1984228786887
UGA,2011,9.39165549288849
UKR,2011,14.1819086626365
UMC,2011,6.01174543307817
URY,2011,9.00967553684642
USA,2011,2.0777138203681
UZB,2011,21.6265099361492
VCT,2011,-0.31890371321542
VEN,2011,28.1491909528854
VGB,2011,
VIR,2011,6.3929376734505
VNM,2011,21.4198491896804
VUT,2011,2.78883213289851
WLD,2011,5.66110237052443
WSM,2011,0.414350522853127
XKX,2011,6.30369008294429
YEM,2011,18.113564294788
